Oficina;Unidad;Organismo;Raiz;Nivel Administracion;Comunidad;Provincia;Fecha ActivaciÃ³n
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07048333 - SECCIÓN DE ATENCIÓN A PERSONAS MAYORES DE LA GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07050813 - SECCIÓN DE INCLUSIÓN SOCIAL; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07032939 - SECCIÓN DE PRESTACIONES DE DEPENDENCIA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07026537 - RESIDENCIA JUVENIL PROFESOR ARTURO DUPERIER; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07008897 - SECCIÓN DE JUVENTUD DE ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008320 - S. T. MOVILIDAD Y T. D., S.T. CULTURA Y TURISMO Y GER. TERRIT. SERV. SOC.-ÁVILA. - E/R;A07008955 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE ÁVILA ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;5/3/15
O00008322 - GERENCIA DE ASISTENCIA SANITARIA DE ÁVILA - E/R;A07010819 - GERENCIA DE ATENCIÓN ESPECIALIZADA DE ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;24/10/17
O00008322 - GERENCIA DE ASISTENCIA SANITARIA DE ÁVILA - E/R;A07010828 - GERENCIA DE ATENCIÓN PRIMARIA DE ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;24/10/17
O00008322 - GERENCIA DE ASISTENCIA SANITARIA DE ÁVILA - E/R;A07008959 - GERENCIA DE ASISTENCIA SANITARIA DE ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;24/10/17
O00008323 - SECCIÓN AGRARIA COMARCAL DE ARENAS DE SAN PEDRO-ÁVILA - E/R;A07008960 - SECCIÓN AGRARIA COMARCAL DE ARENAS DE SAN PEDRO-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;17/4/17
O00008324 - SECCIÓN AGRARIA COMARCAL DE ARÉVALO-ÁVILA - E/R;A07008961 - SECCIÓN AGRARIA COMARCAL DE ARÉVALO-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008325 - SECCIÓN AGRARIA COMARCAL DE EL BARCO DE ÁVILA-ÁVILA - E/R;A07020060 - UNIDAD DE DESARROLLO AGRARIO DE EL BARCO DE ÁVILA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008325 - SECCIÓN AGRARIA COMARCAL DE EL BARCO DE ÁVILA-ÁVILA - E/R;A07008962 - SECCIÓN AGRARIA COMARCAL DE EL BARCO DE ÁVILA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008325 - SECCIÓN AGRARIA COMARCAL DE EL BARCO DE ÁVILA-ÁVILA - E/R;A07020059 - UNIDAD VETERINARIA DE EL BARCO DE ÁVILA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008327 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE NAVALUENGA-ÁVILA - E/R;A07008966 - UNIDAD DE DESARROLLO AGRARIO DE NAVALUENGA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008327 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE NAVALUENGA-ÁVILA - E/R;A07020062 - UNIDAD VETERINARIA DE NAVALUENGA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008328 - UNIDAD VETERINARIA DE EL BARRACO-ÁVILA - E/R;A07008967 - UNIDAD VETERINARIA DE EL BARRACO-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008329 - UNIDAD VETERINARIA DE NAVARREDONDA DE GREDOS-ÁVILA - E/R;A07008968 - UNIDAD VETERINARIA DE NAVARREDONDA DE GREDOS-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008330 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE LAS NAVAS DEL MARQUÉS-ÁVILA - E/R;A07020063 - UNIDAD DE DESARROLLO AGRARIO DE LAS NAVAS DEL MARQUÉS-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008330 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE LAS NAVAS DEL MARQUÉS-ÁVILA - E/R;A07008969 - UNIDAD VETERINARIA DE LAS NAVAS DEL MARQUÉS-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008331 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE PIEDRAHITA-ÁVILA - E/R;A07008970 - UNIDAD DE DESARROLLO AGRARIO DE PIEDRAHITA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008331 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE PIEDRAHITA-ÁVILA - E/R;A07020064 - UNIDAD VETERINARIA DE PIEDRAHITA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008332 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE SAN PEDRO DEL ARROYO-ÁVILA - E/R;A07008971 - UNIDAD DE DESARROLLO AGRARIO DE SAN PEDRO DEL ARROYO-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008332 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE SAN PEDRO DEL ARROYO-ÁVILA - E/R;A07020065 - UNIDAD VETERINARIA DE SAN PEDRO DEL ARROYO-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008333 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE SOTILLO DE LA ADRADA-ÁVILA - E/R;A07020066 - UNIDAD VETERINARIA DE SOTILLO DE LA ADRADA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008333 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE SOTILLO DE LA ADRADA-ÁVILA - E/R;A07008972 - UNIDAD DE DESARROLLO AGRARIO DE SOTILLO DE LA ADRADA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;13/11/17
O00008343 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE CANDELEDA-ÁVILA - E/R;A07008963 - UNIDAD VETERINARIA DE CANDELEDA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008343 - UNIDAD DE DESARROLLO AGRARIO Y UNIDAD VETERINARIA DE CANDELEDA-ÁVILA - E/R;A07020061 - UNIDAD DE DESARROLLO AGRARIO DE CANDELEDA-ÁVILA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Ávila;31/10/17
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004776 - DELEGACIÓN TERRITORIAL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07026538 - RESIDENCIA JUVENIL GIL DE SILOÉ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008976 - ASESORÍA JURÍDICA DE LA DELEGACIÓN TERRITORIAL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008975 - INTERVENCIÓN TERRITORIAL DE BURGOS ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004819 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE VILLARCAYO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004810 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE VILLADIEGO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004818 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE SALAS DE LOS INFANTES-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004817 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE ROA DE DUERO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004815 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE LERMA-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008980 - SERVICIO TERRITORIAL DE AGRICULTURA Y GANADERÍA DE BURGOS ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07023924 - SERVICIO TERRITORIAL DE HACIENDA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008988 - DIRECCIÓN PROVINCIAL DE EDUCACIÓN DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07023445 - SECCIÓN DE GESTIÓN DE PERSONAL D.P. DE EDUCACIÓN DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07023883 - ÁREA DE ESTRUCTURAS AGRARIAS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008979 - SERVICIO TERRITORIAL DE MOVILIDAD Y TRANSFORMACIÓN DIGITAL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008877 - UNIDAD TERRITORIAL INSTITUTO TECNOLÓGICO AGRARIO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07037632 - SERVICIO TERRITORIAL DE INDUSTRIA, COMERCIO Y ECONOMÍA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004812 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE BELORADO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004813 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE BRIVIESCA-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008898 - SECCIÓN DE JUVENTUD DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07024717 - SECRETARÍA TÉCNICA DEL SERVICIO TERRITORIAL DE AGRICULTURA Y GANADERÍA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004814 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE CASTROJERIZ-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07022380 - SECCIÓN DE RÉGIMEN JURÍDICO. SERVICIO TERRITORIAL DE AGRICULTURA Y GANADERÍA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07022381 - SECCIÓN DE SANIDAD Y PRODUCCIÓN VEGETAL. SERVICIO TERRITORIAL DE AGRICULTURA Y GANADERÍA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07022382 - SECCIÓN DE SANIDAD Y PRODUCCIÓN ANIMAL. SERVICIO TERRITORIAL DE AGRICULTURA Y GANADERÍA DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008249 - OFICINA GENERAL. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07008974 - SECRETARÍA TERRITORIAL DE LA DELEGACIÓN TERRITORIAL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008250 - PUNTO DE ARANDA DE DUERO. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07004811 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE ARANDA DE DUERO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008250 - PUNTO DE ARANDA DE DUERO. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07010742 - UNIDAD DE LA JUNTA DE CASTILLA Y LEÓN DE ARANDA DE DUERO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008251 - PUNTO DE CONDADO DE TREVIÑO. DELEGACIÓN TERRITORIAL DE BURGOS. - E/R;A07010743 - UNIDAD DE LA JUNTA DE CASTILLA Y LEÓN DE CONDADO DE TREVIÑO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07008994 - COORDINACIÓN CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07009000 - UNIDAD DE MEDIO AMBIENTE DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07008999 - UNIDAD DE TRABAJO DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07008998 - UNIDAD DE SANIDAD Y BIENESTAR SOCIAL DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07008995 - UNIDAD DE AGRICULTURA Y GANADERÍA DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07023927 - UNIDAD DE ECONOMÍA EN MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07004809 - CENTRO ADMINISTRATIVO DE LA JUNTA DE CASTILLA Y LEÓN DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07008997 - UNIDAD DE MOVILIDAD Y TRANSFORMACIÓN DIGITAL DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07004816 - OFICINA LIQUIDADORA DE DISTRITO HIPOTECARIO DE MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008252 - PUNTO CENTRO ADMINISTRATIVO DE MIRANDA DE EBRO. DELEGACIÓN TERRITORIAL DE BURGOS - E/R;A07023926 - UNIDAD DE HACIENDA EN MIRANDA DE EBRO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;5/3/15
O00008334 - SECCIÓN AGRARIA COMARCAL DE BURGOS - E/R;A07009010 - UNIDAD VETERINARIA DE SEDANO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;24/10/17
O00008334 - SECCIÓN AGRARIA COMARCAL DE BURGOS - E/R;A07008981 - SECCIÓN AGRARIA COMARCAL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;24/10/17
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07024715 - SECCIÓN DE INSERCIÓN LABORAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07024716 - CENTRO DE FORMACIÓN PARA EL EMPLEO DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07008982 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07020067 - SECCIÓN DE FORMACIÓN DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS ; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07020068 - SECRETARÍA TÉCNICA DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07020069 - CENTRO DE FORMACIÓN PROFESIONAL OCUPACIONAL. SERVICIO PÚBLICO DE EMPLEO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07022375 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO DE SALAS DE LOS INFANTES-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07022376 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO DE VILLARCAYO-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07022377 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO DE BRIVIESCA-BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008335 - GERENCIA PROVINCIAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS  - E/R;A07024714 - SECCIÓN DE INTERMEDIACIÓN Y ORIENTACIÓN LABORAL DEL SERVICIO PÚBLICO DE EMPLEO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008336 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO CAPISCOL DE BURGOS - E/R;A07008983 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO CAPISCOL DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008337 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO BURGOS II - JUAN DE PADILLA, DE BURGOS - E/R;A07008984 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO LAS CALZADAS DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008338 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO INFANTAS DE BURGOS - E/R;A07008985 - OFICINA DEL SERVICIO PÚBLICO DE EMPLEO INFANTAS DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;10/6/15
O00008339 - OFICINA TERRITORIAL DE TRABAJO DE BURGOS - E/R;A07008986 - OFICINA TERRITORIAL DE TRABAJO DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;19/4/17
O00008340 - DIRECCIÓN TERRIT. INSTITUTO PARA LA COMPETITIVIDAD EMPRESARIAL DE BURGOS - E/R;A07022733 - DIRECCIÓN TERRITORIAL DEL INSTITUTO PARA LA COMPETITIVIDAD EMPRESARIAL DE CASTILLA Y LEÓN DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;24/10/17
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07042692 - SECCIÓN DE ATENCIÓN A PERSONAS MAYORES; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07023882 - SECCIÓN DE FAMILIA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07023879 - UNIDAD DE VALORACIÓN Y ATENCIÓN A PERSONAS CON DISCAPACIDAD; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07023880 - SECCIÓN DE PRESTACIONES DE DEPENDENCIA; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07023881 - SECCIÓN DE INCLUSIÓN SOCIAL; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
O00008342 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS - E/R;A07008989 - GERENCIA TERRITORIAL DE SERVICIOS SOCIALES DE BURGOS; - ;A07002862 - Junta de Castilla y León;Administración Autonómica;Castilla y León;Burgos;21/4/15
